index,price,adress,arrondissement,m2,rooms,pricem2,lat,long,tree_dist,tree_num,ilot_dist,wrong_num,ilot_num,aire_dist,aire_num
19333,420000,47 rue rouelle 75015,15,37,2,11351,48.849544,2.28968,931,78,314,715,716,187,137
19334,748700,47 rue rouelle 75015,15,77,3,9723,48.849544,2.28968,931,78,314,715,716,187,137
27157,725000,7 rue cyrano de bergerac 75018,18,35,2,20714,48.890893,2.342051,370,51,302,780,781,187,257
27158,491000,7 rue cyrano de bergerac 75018,18,38,2,12921,48.890893,2.342051,370,51,302,780,781,187,257
21247,1950000,163 av victor hugo 75016,16,132,4,14773,48.866413,2.277973,569,114,292,772,773,187,115
21248,635000,163 av victor hugo 75016,16,46,1,13804,48.866413,2.277973,569,114,292,772,773,187,115
22263,900000,21 rue pierre guerin 75016,16,83,3,10843,48.849469,2.265752,1039,32,287,255,256,187,94
30841,250000,203 rue de crimee 75019,19,24,2,10417,48.891625,2.37549,1060,121,280,833,834,187,487
30842,146000,203 rue de crimee 75019,19,15,1,9733,48.891625,2.37549,1060,121,280,833,834,187,487
30843,257000,203 rue de crimee 75019,19,28,3,9179,48.891625,2.37549,1060,121,280,833,834,187,487
30844,473950,203 rue de crimee 75019,19,54,3,8777,48.891625,2.37549,1060,121,280,833,834,187,487
31164,369262,24 rue de bagnolet 75020,20,39,2,9468,48.856733,2.396847,152,11,279,20,21,187,263
31165,694250,24 rue de bagnolet 75020,20,76,4,9135,48.856733,2.396847,152,11,279,20,21,187,263
29057,240000,70 rue marx dormoy 75018,18,32,1,7500,48.889248,2.360089,1093,121,278,267,268,187,87
29058,68000,70 rue marx dormoy 75018,18,12,1,5667,48.889248,2.360089,1093,121,278,267,268,187,87
29059,80000,70 rue marx dormoy 75018,18,16,1,5000,48.889248,2.360089,1093,121,278,267,268,187,87
3909,753500,16 rue de la grande chaumiere 75006,6,54,2,13954,48.842147,2.330219,1110,12,272,215,216,187,116
6682,182575,8 rue de parme 75009,9,10,1,18258,48.881344,2.327758,535,18,270,897,898,187,496
6683,322000,8 rue de parme 75009,9,24,1,13417,48.881344,2.327758,535,18,270,897,898,187,496
6684,285000,8 rue de parme 75009,9,28,2,10179,48.881344,2.327758,535,18,270,897,898,187,496
32833,636750,30 rue levert 75020,20,92,4,6921,48.874621,2.391726,793,22,267,637,638,187,209
14053,342000,24 rue de la reine blanche 75013,13,24,2,14250,48.836365,2.353382,435,60,266,182,183,187,425
29370,117500,19 av secretan 75019,19,17,1,6912,48.881918,2.371945,202,121,257,663,664,187,239
26469,380000,6 imp pers 75018,18,30,2,12667,48.889796,2.345207,269,51,254,38,39,187,360
26470,368500,6 imp pers 75018,18,30,2,12283,48.889796,2.345207,269,51,254,38,39,187,360
26471,380000,6 imp pers 75018,18,32,2,11875,48.889796,2.345207,269,51,254,38,39,187,360
26472,452000,6 imp pers 75018,18,44,2,10273,48.889796,2.345207,269,51,254,38,39,187,360
31312,263890,59 rue orfila 75020,20,26,1,10150,48.86731,2.398353,220,91,253,857,858,187,290
14386,382300,103 rue de la glaciere 75013,13,29,2,13183,48.828182,2.342656,594,24,252,500,501,187,498
15342,534460,64 rue maurice ripoche 75014,14,41,3,13036,48.833523,2.322556,327,72,249,168,169,187,501
27945,420000,13 rue germain pilon 75018,18,38,2,11053,48.883496,2.336475,520,105,243,717,718,187,185
27946,395000,13 rue germain pilon 75018,18,41,2,9634,48.883496,2.336475,520,105,243,717,718,187,185
14266,253250,57 rue de la colonie 75013,13,21,1,12060,48.824008,2.350203,537,92,233,433,434,187,527
14267,754000,57 rue de la colonie 75013,13,80,4,9425,48.824008,2.350203,537,92,233,433,434,187,527
30135,1045000,40 rue cavendish 75019,19,96,5,10885,48.884048,2.379249,448,115,232,410,411,187,300
11372,740000,14 pas de la main d'or 75011,11,68,3,10882,48.852208,2.378165,1074,98,217,316,317,187,277
19530,295000,100 rue balard 75015,15,31,2,9516,48.837543,2.278399,1010,62,217,140,141,187,132
16257,319000,6 rue boulitte 75014,14,31,2,10290,48.828314,2.316724,873,72,212,107,108,187,434
9371,454400,22 rue camille desmoulins 75011,11,43,2,10567,48.859242,2.382277,397,98,209,69,70,187,493
12455,230000,21 rue de picpus 75012,12,25,2,9200,48.846284,2.394573,635,84,206,374,375,187,429
23246,782900,93 rue cardinet 75017,17,30,2,26097,48.884792,2.310122,273,103,205,360,361,187,483
23247,782900,93 rue cardinet 75017,17,35,2,22369,48.884792,2.310122,273,103,205,360,361,187,483
23248,438370,93 rue cardinet 75017,17,35,3,12525,48.884792,2.310122,273,103,205,360,361,187,483
23249,1200000,93 rue cardinet 75017,17,105,5,11429,48.884792,2.310122,273,103,205,360,361,187,483
23250,580830,93 rue cardinet 75017,17,55,4,10561,48.884792,2.310122,273,103,205,360,361,187,483
15114,750000,23 rue lalande 75014,14,62,3,12097,48.833911,2.328148,293,72,201,240,241,187,45
26064,392500,86 av de saint ouen 75018,18,35,2,11214,48.892735,2.32752,182,123,199,768,769,187,27
4770,3295000,1 rue de villersexel 75007,7,205,7,16073,48.858672,2.324751,813,12,197,712,713,187,338
26063,395500,107 rue du mont cenis 75018,18,35,2,11300,48.894573,2.345397,181,75,195,440,441,187,175
6736,585000,9 rue notre-dame de lorette 75009,9,60,2,9750,48.877359,2.338465,562,85,193,606,607,187,378
25268,585000,145 rue saussure 75017,17,34,2,17206,48.889751,2.305743,909,103,191,525,526,187,238
25269,585000,145 rue saussure 75017,17,37,2,15811,48.889751,2.305743,909,103,191,525,526,187,238
8896,613207.56,9 av parmentier 75011,11,75,3,8176,48.859513,2.378979,260,98,191,750,751,187,134
8897,282000,9 av parmentier 75011,11,35,2,8057,48.859513,2.378979,260,98,191,750,751,187,134
6873,423850,7 rue clauzel 75009,9,32,2,13245,48.879032,2.338804,641,85,185,606,607,187,31
32290,317000,8 imp de bergame 75020,20,40,3,7925,48.85334,2.399448,539,58,181,14,15,187,206
6751,871200,12 rue notre-dame de lorette 75009,9,68,4,12812,48.877584,2.338487,568,85,179,606,607,187,378
2905,250000,3 rue de mirbel 75005,5,17,1,14706,48.840626,2.352313,487,56,172,63,64,187,522
2649,860000,87 rue monge 75005,5,70,3,12286,48.84184,2.352165,361,56,164,12,13,187,294
20194,1258100,7 bd suchet 75016,16,84,3,14977,48.860468,2.266904,196,128,159,891,892,187,450
20195,1110000,7 bd suchet 75016,16,119,5,9328,48.860468,2.266904,196,128,159,891,892,187,450
9514,489105,24 rue voltaire 75011,11,50,3,9782,48.852817,2.392605,441,58,155,759,760,187,254
9515,393000,24 rue voltaire 75011,11,50,3,7860,48.852817,2.392605,441,58,155,759,760,187,254
5774,633038.5,27 bd de rochechouart 75009,9,45,2,14068,48.882999,2.345864,244,6,155,556,557,187,191
5775,420000,27 bd de rochechouart 75009,9,41,2,10244,48.882999,2.345864,244,6,155,556,557,187,191
11490,640800,51 bd soult 75012,12,69,3,9287,48.839075,2.408326,153,93,150,363,364,187,387
11491,596850,51 bd soult 75012,12,73,2,8176,48.839075,2.408326,153,93,150,363,364,187,387
11599,1100000,67 bd soult 75012,12,49,1,22449,48.840148,2.408671,232,93,146,372,373,187,387
11600,1100000,67 bd soult 75012,12,82,3,13415,48.840148,2.408671,232,93,146,372,373,187,387
11525,768500,114 av du gal michel bizot 75012,12,70,3,10979,48.839407,2.404434,193,93,143,23,24,187,387
25889,713218,38 rue lamarck 75018,18,56,3,12736,48.889078,2.343419,148,51,143,38,39,187,389
25890,600000,38 rue lamarck 75018,18,56,3,10714,48.889078,2.343419,148,51,143,38,39,187,389
25891,620000,38 rue lamarck 75018,18,59,3,10508,48.889078,2.343419,148,51,143,38,39,187,389
885,715000,189 rue du temple 75003,3,53,3,13491,48.865723,2.360548,98,76,141,288,289,187,242
27522,1305500,33 rue caulaincourt 75018,18,90,4,14506,48.888411,2.33393,433,18,135,8,9,187,430
27523,345000,33 rue caulaincourt 75018,18,25,1,13800,48.888411,2.33393,433,18,135,8,9,187,430
27524,1690000,33 rue caulaincourt 75018,18,125,4,13520,48.888411,2.33393,433,18,135,8,9,187,430
27525,682000,33 rue caulaincourt 75018,18,64,3,10656,48.888411,2.33393,433,18,135,8,9,187,430
17536,469000,2 rue corbon 75015,15,46,2,10196,48.83659,2.303081,383,118,127,466,467,187,455
27880,731100,14 rue square carpeaux 75018,18,60,3,12185,48.892675,2.332172,501,15,116,365,366,187,44
27995,325000,3 rue du ruisseau 75018,18,33,2,9848,48.891547,2.339641,535,51,115,110,111,187,257
22765,460550,111 av de saint-ouen 75017,17,39,2,11809,48.894681,2.327819,82,15,113,768,769,187,212
22766,389800,111 av de saint-ouen 75017,17,39,2,9995,48.894681,2.327819,82,15,113,768,769,187,212
